date,meal,type,name,brand,amount_g,kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,kcal_per_g,protein_per_g,carbs_per_g,fat_per_g,fiber_per_g
2023-09-05,Abendessen,product,"Kartoffelstock, gekocht",Stocki,192.0,138.24,4.42,23.04,2.11,2.5,3.26,0.72,0.02302,0.12,0.01099,0.01302
2023-09-06,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-09-06,Mittagessen,product,Rinds-Geschnetzeltes,Lidl,100.0,114.0,22.0,0.8,2.6,1.0,0.5,1.14,0.22,0.008,0.026,0.01
2023-09-06,Mittagessen,product,"Kartoffelstock, gekocht",Stocki,300.0,216.0,6.9,36.0,3.3,3.9,5.1,0.72,0.023,0.12,0.011,0.013
2023-09-07,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-09-07,Mittagessen,product,Döner Kebab,,360.0,626.4,37.76,74.74,17.57,6.01,6.01,1.74,0.10489,0.20761,0.04881,0.01669
2023-09-07,Abendessen,product,Kartoffelsalat,,500.0,520.0,8.5,63.05,24.05,4.75,5.05,1.04,0.017,0.1261,0.0481,0.0095
2023-09-09,Abendessen,product,Pouletgeschnetzeltes mit Nudeln,Le Patron,500.0,820.0,33.0,80.0,36.0,3.5,11.0,1.64,0.066,0.16,0.072,0.007
2023-09-09,Mittagessen,product,Penne cinque pi,Swissmilk Rezept,500.0,1240.0,36.67,153.33,53.33,0.0,0.0,2.48,0.07334,0.30666,0.10666,0.0
2023-09-15,Mittagessen,product,Apero Sbrinz AOP,Felfel,70.0,301.0,21.0,0.28,23.8,0.0,0.28,4.3,0.3,0.004,0.34,0.0
2023-09-15,Mittagessen,product,apero gruyère AOP,Felfel,52.0,215.8,17.16,0.52,16.12,0.0,0.0,4.15,0.33,0.01,0.31,0.0
2023-09-15,Mittagessen,product,Tagliatelle verdi al Prosciutto Crudo,Felfel,360.0,684.0,31.32,64.8,31.68,0.0,14.4,1.9,0.087,0.18,0.088,0.0
2023-09-15,FrÃ¼hstÃ¼ck,product,"Apfel (mit Schale), frisch",,130.0,84.5,0.44,18.65,0.07,2.61,13.4,0.65,0.00338,0.14346,0.00054,0.02008
2023-09-15,FrÃ¼hstÃ¼ck,product,Banana,,105.0,93.45,1.14,23.98,0.35,2.73,12.84,0.89,0.01086,0.22838,0.00333,0.026
2023-09-15,FrÃ¼hstÃ¼ck,product,Gruyère,Blevita,38.0,173.0,6.0,23.0,6.0,2.5,1.0,4.55263,0.15789,0.60526,0.15789,0.06579
2023-09-19,Snack,product,Whey&Crispy  white chocolate,Inkospor,50.0,269.0,15.5,14.5,16.5,0.0,11.5,5.38,0.31,0.29,0.33,0.0
2023-09-22,Mittagessen,product,Appenzeller Siedwurst roh,Migros,240.0,585.6,26.4,2.4,52.8,1.2,0.0,2.44,0.11,0.01,0.22,0.005
2023-09-22,Mittagessen,product,Käsenudeln,Selbstgemacht,300.0,411.6,19.57,44.83,16.84,0.0,0.0,1.372,0.06523,0.14943,0.05613,0.0
2023-09-29,Abendessen,product,Pasta Chicken Alfredo,Youcook,660.0,1287.0,41.58,93.06,81.18,9.9,3.96,1.95,0.063,0.141,0.123,0.015
2023-11-06,Mittagessen,product,Pouletbrust mit Curry,Migros Don Pollo,150.0,157.5,33.0,1.35,2.1,0.9,0.75,1.05,0.22,0.009,0.014,0.006
2023-11-06,Mittagessen,product,Bürli,Migros,200.0,534.0,22.0,104.0,2.0,0.0,0.0,2.67,0.11,0.52,0.01,0.0
2023-11-06,FrÃ¼hstÃ¼ck,product,Gruyère,Blevita,140.0,637.37,22.11,84.74,22.11,9.21,3.68,4.55264,0.15793,0.60529,0.15793,0.06579
2023-11-06,FrÃ¼hstÃ¼ck,product,Farmer joghurt,Migros,26.0,113.88,2.6,16.38,4.16,1.04,8.58,4.38,0.1,0.63,0.16,0.04
2023-11-07,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-11-07,Snack,product,Energy Oat Cake Vanille,Update Nutrition,120.0,500.4,7.68,62.4,21.6,12.84,29.52,4.17,0.064,0.52,0.18,0.107
2023-11-07,Snack,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,30.0,105.6,24.6,1.17,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2023-11-07,Mittagessen,product,"Dinkelnudeln, gekocht",,400.0,512.0,18.4,96.0,4.4,0.0,0.0,1.28,0.046,0.24,0.011,0.0
2023-11-07,Mittagessen,product,Filets de poulet,,100.0,102.0,23.55,0.0,0.7,0.0,0.0,1.02,0.2355,0.0,0.007,0.0
2023-11-07,Abendessen,product,Maiskörner Migros,Migros,285.0,210.9,5.7,37.05,2.85,6.55,17.1,0.74,0.02,0.13,0.01,0.02298
2023-11-07,Abendessen,product,Alpstein Bergkäse,Alp Senn GmbH,50.0,189.0,13.5,0.0,15.0,0.0,0.0,3.78,0.27,0.0,0.3,0.0
2023-11-07,Abendessen,product,Gruyère,Blevita,100.0,455.26,15.79,60.53,15.79,6.58,2.63,4.5526,0.1579,0.6053,0.1579,0.0658
2023-11-08,Abendessen,product,Laugenbrezel mit Butter,,140.0,483.0,10.92,72.24,16.38,0.0,0.0,3.45,0.078,0.516,0.117,0.0
2023-11-08,Snack,product,Energy Oat Cake Vanille,Update Nutrition,120.0,500.4,7.68,62.4,21.6,12.84,29.52,4.17,0.064,0.52,0.18,0.107
2023-11-08,Mittagessen,product,Gehacktes mit Hörnli,Anna's Best,600.0,732.0,48.0,90.0,18.0,9.0,3.0,1.22,0.08,0.15,0.03,0.015
2023-11-08,FrÃ¼hstÃ¼ck,product,Schinkensandwich,,200.0,440.0,25.6,40.8,16.6,2.4,9.6,2.2,0.128,0.204,0.083,0.012
2023-11-08,Snack,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,30.0,105.6,24.6,1.17,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2023-11-09,Abendessen,product,chicken strips paprika ,Migros,138.0,133.86,24.84,2.07,2.76,0.69,1.38,0.97,0.18,0.015,0.02,0.005
2023-11-09,Abendessen,product,Pouletbrust mit Curry,Migros Don Pollo,150.0,157.5,33.0,1.35,2.1,0.9,0.75,1.05,0.22,0.009,0.014,0.006
2023-11-09,Abendessen,product,Mandeln,,100.0,611.0,24.02,5.68,53.02,11.36,5.68,6.11,0.2402,0.0568,0.5302,0.1136
2023-11-09,Abendessen,product,Alpstein Bergkäse,Alp Senn GmbH,50.0,189.0,13.5,0.0,15.0,0.0,0.0,3.78,0.27,0.0,0.3,0.0
2023-11-09,Abendessen,product,Schinkensandwich,,200.0,440.0,25.6,40.8,16.6,2.4,9.6,2.2,0.128,0.204,0.083,0.012
2023-11-09,Mittagessen,product,Gehacktes mit Hörnli,Anna's Best,500.0,610.0,40.0,75.0,15.0,7.5,2.5,1.22,0.08,0.15,0.03,0.015
2023-11-09,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-11-11,Abendessen,product,Berliner Pfannkuchen (Kräppel),,65.0,209.3,5.2,27.95,8.32,1.3,3.38,3.22,0.08,0.43,0.128,0.02
2023-11-11,Abendessen,product,Chicken Nuggets mit Pommes,Gut Und Günstig,200.0,456.0,14.4,50.2,21.4,0.0,0.0,2.28,0.072,0.251,0.107,0.0
2023-11-11,Mittagessen,product,Pommes Frites,Imbiss,100.0,312.0,3.4,41.0,15.0,0.0,1.0,3.12,0.034,0.41,0.15,0.0
2023-11-12,FrÃ¼hstÃ¼ck,product,Gruyère,Blevita,100.0,455.26,15.79,60.53,15.79,6.58,2.63,4.5526,0.1579,0.6053,0.1579,0.0658
2023-11-12,Mittagessen,product,Mandeln,,100.0,611.0,24.02,5.68,53.02,11.36,5.68,6.11,0.2402,0.0568,0.5302,0.1136
2023-11-16,FrÃ¼hstÃ¼ck,product,"Naturjoghurt 1,5%",Gutes Land (Netto),500.0,270.0,26.0,24.5,7.5,0.0,24.5,0.54,0.052,0.049,0.015,0.0
2023-11-16,Mittagessen,product,Penne alle  cinque P,Felfel,380.0,634.6,5.7,98.8,15.96,0.0,12.54,1.67,0.015,0.26,0.042,0.0
2023-11-16,Abendessen,product,Apero Sbrinz AOP,Felfel,70.0,301.0,21.0,0.28,23.8,0.0,0.28,4.3,0.3,0.004,0.34,0.0
2023-11-16,Abendessen,product,Apero tete de moine AOP,Felfel,52.0,217.88,13.0,0.1,17.84,0.0,0.0,4.19,0.25,0.00192,0.34308,0.0
2023-11-16,Abendessen,product,Protein Cracker,You,85.0,382.5,27.2,25.5,17.0,9.35,1.61,4.5,0.32,0.3,0.2,0.11
2023-11-16,Snack,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,30.0,105.6,24.6,1.17,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2023-11-16,Abendessen,product,Mandeln,,100.0,611.0,24.02,5.68,53.02,11.36,5.68,6.11,0.2402,0.0568,0.5302,0.1136
2023-11-17,Mittagessen,product,"Putenschnitzel (Truthahnschnitzel), natur",,150.0,201.0,36.18,0.02,6.09,0.0,0.02,1.34,0.2412,0.00013,0.0406,0.0
2023-11-17,Mittagessen,product,Ravioli alla napoletana,M Classic Migros,860.0,911.6,25.8,103.2,34.4,0.0,0.0,1.06,0.03,0.12,0.04,0.0
2023-11-19,FrÃ¼hstÃ¼ck,product,Tonno  rosa naturale,Coop Qualité & Prix,155.0,170.5,40.3,0.0,1.08,0.0,0.0,1.1,0.26,0.0,0.00697,0.0
2023-11-19,FrÃ¼hstÃ¼ck,product,Süssmais,Coop,200.0,196.0,5.0,38.0,2.0,3.0,0.0,0.98,0.025,0.19,0.01,0.015
2023-11-19,FrÃ¼hstÃ¼ck,product,Salatsauce französisch,Brunos Best,100.0,392.0,1.54,0.44,46.56,0.0,0.0,3.92,0.0154,0.0044,0.4656,0.0
2023-11-19,FrÃ¼hstÃ¼ck,product,Mozzarella,,100.0,263.0,17.12,1.75,20.99,0.0,0.0,2.63,0.1712,0.0175,0.2099,0.0
2023-11-19,Mittagessen,product,Schmelzkäse,Appenzeller,60.0,168.0,11.4,0.0,13.8,0.0,0.0,2.8,0.19,0.0,0.23,0.0
2023-11-19,Mittagessen,product,Biscuit,Blevita 5 Céréales,76.0,327.56,9.12,45.6,9.88,9.88,2.51,4.31,0.12,0.6,0.13,0.13
2023-11-19,Abendessen,product,Rinderfilet,,162.5,196.62,34.12,0.0,6.5,0.0,0.0,1.20997,0.20997,0.0,0.04,0.0
2023-11-19,Abendessen,product,Pommes Frites,Imbiss,200.0,624.0,6.8,82.0,30.0,0.0,2.0,3.12,0.034,0.41,0.15,0.0
2023-11-20,Mittagessen,product,Protein Drink Macchiato,Oh High Protein,500.0,260.0,37.0,26.5,2.5,2.5,25.0,0.52,0.074,0.053,0.005,0.005
2023-11-20,Mittagessen,product,High Protein Drink Himbeere,Migros Oh!,500.0,250.0,36.0,25.5,2.5,2.5,24.5,0.5,0.072,0.051,0.005,0.005
2023-11-20,Mittagessen,product,Rinderfilet,,162.5,196.62,34.12,0.0,6.5,0.0,0.0,1.20997,0.20997,0.0,0.04,0.0
2023-11-20,Mittagessen,product,Kartoffelbrei / Kartoffelpüree,,250.0,232.5,5.65,39.67,4.55,3.08,4.05,0.93,0.0226,0.15868,0.0182,0.01232
2023-11-20,FrÃ¼hstÃ¼ck,product,Himbeerjoghurt,Bauer,150.0,127.5,4.8,17.1,4.35,0.0,16.05,0.85,0.032,0.114,0.029,0.0
2023-11-20,FrÃ¼hstÃ¼ck,product,Vollkornmüsli,,40.0,139.2,3.8,26.64,1.08,3.88,8.08,3.48,0.095,0.666,0.027,0.097
2023-11-20,Mittagessen,product,Mandeln,,200.0,1222.0,48.04,11.36,106.04,22.72,11.36,6.11,0.2402,0.0568,0.5302,0.1136
2023-11-21,FrÃ¼hstÃ¼ck,product,Appenzeller Käse 50% Fett,,100.0,386.0,24.8,0.44,31.7,0.0,0.44,3.86,0.248,0.0044,0.317,0.0
2023-11-21,FrÃ¼hstÃ¼ck,product,Banane,,150.0,133.5,1.64,34.26,0.49,3.9,18.35,0.89,0.01093,0.2284,0.00327,0.026
2023-11-23,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-11-23,Mittagessen,product,Pouletbrust,Migros,175.0,187.25,43.75,0.0,1.75,0.0,0.0,1.07,0.25,0.0,0.01,0.0
2023-11-23,Mittagessen,product,Rotkraut,Hengstenberg,50.0,22.0,0.6,3.8,0.25,0.0,3.75,0.44,0.012,0.076,0.005,0.0
2023-11-23,Mittagessen,product,Kartoffelstock ,Selbergemacht,350.0,360.5,7.25,41.3,18.2,0.0,0.0,1.03,0.02071,0.118,0.052,0.0
2023-11-23,Abendessen,product,Butterbrezel,,70.0,256.2,4.48,29.26,13.44,2.1,0.0,3.66,0.064,0.418,0.192,0.03
2023-11-23,Abendessen,product,Alpstein Bergkäse,Alp Senn GmbH,50.0,189.0,13.5,0.0,15.0,0.0,0.0,3.78,0.27,0.0,0.3,0.0
2023-11-23,Abendessen,product,Chicken,Anna ´s Best,125.0,121.25,22.5,1.88,2.5,0.62,1.25,0.97,0.18,0.01504,0.02,0.00496
2023-11-23,Abendessen,product,Pouletbrust mit Curry,Migros Don Pollo,150.0,157.5,33.0,1.35,2.1,0.9,0.75,1.05,0.22,0.009,0.014,0.006
2023-11-23,Mittagessen,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,30.0,105.6,24.6,1.17,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2023-11-25,FrÃ¼hstÃ¼ck,product,Bauernbrot,Bäcker,100.0,225.0,7.4,45.9,1.0,6.1,1.0,2.25,0.074,0.459,0.01,0.061
2023-11-25,FrÃ¼hstÃ¼ck,product,Appenzeller Käse,Switzerland,150.0,589.5,37.8,0.0,48.0,0.0,0.0,3.93,0.252,0.0,0.32,0.0
2023-11-25,Mittagessen,product,Nudeleintopf mit Hackbällchen,Die wölkchenbäckerei,700.0,1652.0,168.0,182.0,28.0,21.0,0.0,2.36,0.24,0.26,0.04,0.03
2023-11-25,Abendessen,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,30.0,105.6,24.6,1.17,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2023-11-25,Abendessen,product,Mandeln,,50.0,305.5,12.01,2.84,26.51,5.68,2.84,6.11,0.2402,0.0568,0.5302,0.1136
2023-11-26,Abendessen,product,Mandeln,,50.0,305.5,12.01,2.84,26.51,5.68,2.84,6.11,0.2402,0.0568,0.5302,0.1136
2023-11-26,FrÃ¼hstÃ¼ck,product,1x Brotscheibe mit Honig pur,,150.0,304.0,0.2,74.0,0.0,0.0,0.0,2.02667,0.00133,0.49333,0.0,0.0
2023-11-26,FrÃ¼hstÃ¼ck,product,Appenzeller Käse 50% Fett,,30.0,115.8,7.44,0.13,9.51,0.0,0.13,3.86,0.248,0.00433,0.317,0.0
2023-11-26,Mittagessen,product,Spätzle Pfanne mit Gemüse,Gut & Günstig (Edeka),300.0,294.0,13.8,36.6,9.0,6.3,0.0,0.98,0.046,0.122,0.03,0.021
2023-11-26,Mittagessen,product,Kalbs Plätzli,Migros Terrasuisse,650.0,695.5,136.5,6.5,16.25,3.25,6.5,1.07,0.21,0.01,0.025,0.005
2023-11-27,FrÃ¼hstÃ¼ck,product,Appenzeller Käse,Switzerland,100.0,393.0,25.2,0.0,32.0,0.0,0.0,3.93,0.252,0.0,0.32,0.0
2023-11-27,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-11-27,Mittagessen,product,Pizza rustica,Casa Zarrella,410.0,922.5,39.36,114.8,33.21,0.0,7.79,2.25,0.096,0.28,0.081,0.0
2023-11-27,Mittagessen,product,High Protein Drink Choco,Oh! Migros,500.0,275.0,38.0,25.5,2.5,2.5,25.0,0.55,0.076,0.051,0.005,0.005
2023-11-28,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-11-28,Abendessen,product,Appenzeller Käse,Switzerland,100.0,393.0,25.2,0.0,32.0,0.0,0.0,3.93,0.252,0.0,0.32,0.0
2023-11-28,Mittagessen,product,One Pot Nudeln mit Hackbällchen,Selbstgemacht,400.0,580.0,29.6,71.2,18.8,0.0,0.0,1.45,0.074,0.178,0.047,0.0
2023-11-28,Mittagessen,product,Ofenschinken,Alpina,87.5,103.25,18.38,0.0,2.98,0.0,0.0,1.18,0.21006,0.0,0.03406,0.0
2023-12-01,Abendessen,product,Bodylab Whey Marzipan,Bodylab24,35.0,134.75,26.25,2.62,1.75,0.0,1.93,3.85,0.75,0.07486,0.05,0.0
2023-12-04,Abendessen,product,Rührei (2 Eier),Hausgemacht,300.0,420.0,36.0,3.0,30.0,0.0,0.0,1.4,0.12,0.01,0.1,0.0
2023-12-05,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-12-05,Mittagessen,product,Döner Kebab,,360.0,626.4,37.76,74.74,17.57,6.01,6.01,1.74,0.10489,0.20761,0.04881,0.01669
2023-12-05,Snack,product,Mini Poulet Cordon Bleu 2 ST,Coop,320.0,595.2,54.4,28.48,28.8,0.0,3.2,1.86,0.17,0.089,0.09,0.0
2023-12-05,FrÃ¼hstÃ¼ck,product,Gruyère,Blevita,38.0,173.0,6.0,23.0,6.0,2.5,1.0,4.55263,0.15789,0.60526,0.15789,0.06579
2023-12-05,Snack,product,Cotto Schinken,Migros,50.0,52.0,8.0,1.0,2.0,0.5,0.45,1.04,0.16,0.02,0.04,0.01
2023-12-05,Abendessen,recipe,Proteinshake,,0.0,753.8,60.78,39.46,36.92,7.02,38.02,0,0,0,0,0
2023-12-06,FrÃ¼hstÃ¼ck,product,Malzkornbrot,Peter & Paul,175.0,390.25,12.25,77.0,1.75,8.75,3.85,2.23,0.07,0.44,0.01,0.05
2023-12-06,Mittagessen,product,Spaghetti Bolognese,,500.0,715.0,30.75,104.1,17.45,5.75,2.8,1.43,0.0615,0.2082,0.0349,0.0115
2023-12-06,Snack,product,White chocolate almond ,Barebells,55.0,200.2,19.8,15.95,8.25,3.85,1.21,3.64,0.36,0.29,0.15,0.07
2023-12-06,FrÃ¼hstÃ¼ck,product,Butter,,20.0,148.2,0.13,0.12,16.64,0.0,0.12,7.41,0.0065,0.006,0.832,0.0
2023-12-06,Snack,product,Mandeln,,50.0,305.5,12.01,2.84,26.51,5.68,2.84,6.11,0.2402,0.0568,0.5302,0.1136
2023-12-06,Abendessen,recipe,Proteinshake,,0.0,753.8,60.78,39.46,36.92,7.02,38.02,0,0,0,0,0
2023-12-07,FrÃ¼hstÃ¼ck,product,Magerquark,Züger,500.0,315.0,57.5,20.0,0.5,0.0,0.0,0.63,0.115,0.04,0.001,0.0
2023-12-07,Mittagessen,product,Quick Schüfeli,Migros,150.0,240.0,28.5,1.05,13.5,0.75,1.05,1.6,0.19,0.007,0.09,0.005
2023-12-07,Mittagessen,product,Salzkartoffeln,Selbstgemacht,300.0,210.0,5.4,46.2,0.3,0.0,0.0,0.7,0.018,0.154,0.001,0.0
2023-12-07,Mittagessen,product,"Sauerkraut, Konserve",,140.0,28.0,1.96,0.84,0.39,1.44,0.81,0.2,0.014,0.006,0.00279,0.01029
2023-12-07,Abendessen,recipe,Pizza High Protein,,0.0,1387.28,93.54,148.48,43.78,9.18,14.37,0,0,0,0,0
2023-12-08,Abendessen,product,Apero tete de moine AOP,Felfel,52.0,217.88,13.0,0.1,17.84,0.0,0.0,4.19,0.25,0.00192,0.34308,0.0
2023-12-08,Abendessen,product,Apero Sbrinz AOP,Felfel,70.0,301.0,21.0,0.28,23.8,0.0,0.28,4.3,0.3,0.004,0.34,0.0
2023-12-08,Abendessen,product,apero gruyère AOP,Felfel,52.0,215.8,17.16,0.52,16.12,0.0,0.0,4.15,0.33,0.01,0.31,0.0
2023-12-08,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-12-08,Mittagessen,product,Karottensalat,Selbstgemacht,75.0,82.5,1.65,9.0,0.0,2.33,0.75,1.1,0.022,0.12,0.0,0.03107
2023-12-08,Mittagessen,product,Maissalat 2,Eigene Herstellung,75.0,68.25,3.69,3.51,4.28,0.26,0.48,0.91,0.0492,0.0468,0.05707,0.00347
2023-12-08,Abendessen,product,Mandeln,,150.0,916.5,36.03,8.52,79.53,17.04,8.52,6.11,0.2402,0.0568,0.5302,0.1136
2023-12-08,Mittagessen,recipe,Pizza High Protein,,0.0,924.85,62.36,98.99,29.19,6.12,9.58,0,0,0,0,0
2023-12-09,FrÃ¼hstÃ¼ck,product,Pouletschenkel,Optigal Migros,100.0,172.0,18.0,0.5,11.0,0.5,0.5,1.72,0.18,0.005,0.11,0.005
2023-12-09,FrÃ¼hstÃ¼ck,product,Luzerner Rahmkäse,Emmi,60.0,227.4,13.2,0.06,19.8,0.0,0.06,3.79,0.22,0.001,0.33,0.0
2023-12-09,FrÃ¼hstÃ¼ck,product,Bauernbrot,Bäcker,100.0,225.0,7.4,45.9,1.0,6.1,1.0,2.25,0.074,0.459,0.01,0.061
2023-12-09,FrÃ¼hstÃ¼ck,product,Erdnussbutter (Erdnussmus),,20.0,127.6,4.52,2.44,10.74,1.52,1.28,6.38,0.226,0.122,0.537,0.076
2023-12-09,Mittagessen,product,"Langkornreis, gekocht",,100.0,122.0,2.24,27.22,0.16,0.48,0.08,1.22,0.0224,0.2722,0.0016,0.0048
2023-12-09,Mittagessen,product,Kartoffelsalat,,100.0,104.0,1.7,12.61,4.81,0.95,1.01,1.04,0.017,0.1261,0.0481,0.0095
2023-12-09,Mittagessen,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,30.0,105.6,24.6,1.17,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2023-12-09,Abendessen,product,Trutenbrust indisch,New Lifestyle/Möfag,100.0,108.0,20.0,1.0,2.0,0.0,0.6,1.08,0.2,0.01,0.02,0.0
2023-12-09,Abendessen,product,Mandeln,,100.0,611.0,24.02,5.68,53.02,11.36,5.68,6.11,0.2402,0.0568,0.5302,0.1136
2023-12-09,Abendessen,product,"Hefezopf (Striezel, Butterzopf)",,100.0,282.0,7.47,45.24,7.29,1.68,7.09,2.82,0.0747,0.4524,0.0729,0.0168
2023-12-09,Abendessen,recipe,Protein Wraps,,0.0,1258.94,84.74,104.23,53.16,15.27,15.53,0,0,0,0,0
2023-12-10,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-12-10,Mittagessen,product,Pouletbrust,Migros,400.0,456.0,100.0,4.0,6.0,2.0,4.0,1.14,0.25,0.01,0.015,0.005
2023-12-10,Mittagessen,product,Rahmsauce,Selbstgemacht,150.0,568.5,1.8,16.5,55.5,0.0,1.5,3.79,0.012,0.11,0.37,0.0
2023-12-10,Mittagessen,product,Pommes Frittes,Imbiss,400.0,988.0,16.0,116.0,50.0,12.0,0.8,2.47,0.04,0.29,0.125,0.03
2023-12-10,FrÃ¼hstÃ¼ck,product,"Hefezopf (Striezel, Butterzopf)",,100.0,282.0,7.47,45.24,7.29,1.68,7.09,2.82,0.0747,0.4524,0.0729,0.0168
2023-12-10,Abendessen,product,Trutenbrust indisch,New Lifestyle/Möfag,100.0,108.0,20.0,1.0,2.0,0.0,0.6,1.08,0.2,0.01,0.02,0.0
2023-12-10,Abendessen,product,Trutenbrust indisch,New Lifestyle/Möfag,100.0,108.0,20.0,1.0,2.0,0.0,0.6,1.08,0.2,0.01,0.02,0.0
2023-12-11,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-12-12,FrÃ¼hstÃ¼ck,product,magerquark M- Budget,M Budget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2023-12-12,FrÃ¼hstÃ¼ck,product,Trutenbrust indisch,New Lifestyle/Möfag,110.0,118.8,22.0,1.1,2.2,0.0,0.66,1.08,0.2,0.01,0.02,0.0
2023-12-12,Abendessen,product,Chicken Dürüm,Coop Betty Bossi,215.0,466.55,16.98,55.9,18.7,3.23,7.31,2.17,0.07898,0.26,0.08698,0.01502
2023-12-12,Mittagessen,product,"Putenschnitzel (Truthahnschnitzel), natur",,250.0,335.0,60.3,0.03,10.15,0.0,0.03,1.34,0.2412,0.00012,0.0406,0.0
2023-12-12,Abendessen,product,Thon tonno ,Coop Betty Bossi,120.0,186.18,8.0,16.73,9.45,0.0,0.0,1.5515,0.06667,0.13942,0.07875,0.0
2023-12-12,Mittagessen,product,Spiral-Nudeln ,MClassic Migros,100.0,365.0,15.0,68.0,2.8,3.7,0.6,3.65,0.15,0.68,0.028,0.037
2023-12-12,Abendessen,product,Bio-Jasminreis-Mix,Spar Natur Pur,100.0,121.0,3.6,25.0,0.4,1.3,0.6,1.21,0.036,0.25,0.004,0.013
2023-12-13,Mittagessen,product,Pouletbrust,Migros,270.0,307.8,67.5,2.7,4.05,1.35,2.7,1.14,0.25,0.01,0.015,0.005
2023-12-13,Mittagessen,product,Omelett,,200.0,356.0,23.82,3.3,27.82,0.04,3.3,1.78,0.1191,0.0165,0.1391,0.0002
2023-12-13,FrÃ¼hstÃ¼ck,recipe,Overnight Oats,,0.0,637.45,56.42,54.2,19.85,8.74,14.39,0,0,0,0,0
2023-12-14,Snack,product,Döner Kebab,,360.0,626.4,37.76,74.74,17.57,6.01,6.01,1.74,0.10489,0.20761,0.04881,0.01669
2023-12-14,Abendessen,product,Mozzarella,Cucina Nobile,200.0,540.0,42.0,1.6,40.0,0.0,1.6,2.7,0.21,0.008,0.2,0.0
2023-12-14,Abendessen,product,Kartoffel Sticks Sour Cream,Snack Fun (Hofer),100.0,544.0,5.7,52.0,34.0,0.0,0.0,5.44,0.057,0.52,0.34,0.0
2023-12-14,Mittagessen,product,Trutenbrust indisch,New Lifestyle/Möfag,110.0,118.8,22.0,1.1,2.2,0.0,0.66,1.08,0.2,0.01,0.02,0.0
2023-12-14,Mittagessen,product,Dinkel locken,Bioland,100.0,357.0,12.0,72.0,1.7,2.8,2.7,3.57,0.12,0.72,0.017,0.028
2023-12-14,FrÃ¼hstÃ¼ck,recipe,Overnight Oats,,0.0,637.45,56.42,54.2,19.85,8.74,14.39,0,0,0,0,0
2023-12-15,Abendessen,product,Trutenbrust indisch,New Lifestyle/Möfag,110.0,118.8,22.0,1.1,2.2,0.0,0.66,1.08,0.2,0.01,0.02,0.0
2023-12-15,Mittagessen,product,Pouletbrust,Migros,270.0,307.8,67.5,2.7,4.05,1.35,2.7,1.14,0.25,0.01,0.015,0.005
2023-12-15,Mittagessen,product,Dinkel locken,Bioland,100.0,357.0,12.0,72.0,1.7,2.8,2.7,3.57,0.12,0.72,0.017,0.028
